User_Id,Place_Id,Nama Tempat,Place_Rating
27,66,Pura Uluwatu,5
27,70,Kecak & Fire Dance,4
27,71,Teras Sawah Tegalalang,5
27,73,Waterbom Bali,5
27,74,Alas Harum Agro Tourism,5
28,5,Air Terjun Tegenungan,1
28,8,Bali Bird Park,4
28,11,Batik Koleksi Sari Amerta,5
28,13,Wanagiri Hidden Hills,5
28,14,Campuhan Ridge Walk,3
28,15,Danau Batur,4
28,16,Danau Beratan,5
28,18,Desa Budaya Kertalangu,4
28,21,Galeri Seni Semar Kuning,5
28,22,Garuda Wisnu Kencana,3
28,28,Jatiluwih Green Land,5
28,30,Pabrik Kata-Kata Joger,4
28,31,Kintamani Highland,3
28,33,Sacred Monkey Forest Sanctuary,4
28,34,Monumen Bajra Sandhi,4
28,35,Desa Wisata Penglipuran,5
28,43,Pantai Dreamland,5
28,44,Pantai Kelingking,5
28,46,Pantai Melasti,3
28,47,Pantai Nusa Dua,5
28,48,Pantai Padang Padang,5
28,49,Pantai Pandawa,4
28,50,Pantai Pasih Uug,4
28,55,Pantai Waterblow,5
28,56,Ubud Traditional Art Market,5
28,57,Besakih Temple,4
28,61,Pura Luhur Batukaru,5
28,65,Pura Tirta Empul,5
28,69,Barong & Kris Dance,4
28,73,Waterbom Bali,5
29,5,Air Terjun Tegenungan,4
29,6,Air Terjun Tukad Cepung,4
29,7,Aloha Ubud Swing,5
29,9,Handara Iconic Gate,4
29,13,Wanagiri Hidden Hills,5
29,14,Campuhan Ridge Walk,5
29,21,Galeri Seni Semar Kuning,5
29,23,Goa Gajah,3
29,30,Pabrik Kata-Kata Joger,5
29,31,Kintamani Highland,2
29,32,Krisna Oleh-Oleh,4
29,33,Sacred Monkey Forest Sanctuary,3
29,39,Pantai Canggu,5
29,42,Pantai Double Six,3
29,47,Pantai Nusa Dua,3
29,54,Pantai Seminyak,5
29,56,Ubud Traditional Art Market,5
29,58,Gunung Kawi Sebatu Temple,5
29,59,Pura Kehen,5
29,60,Pura Lempuyang,5
29,63,Pura Taman Ayun,5
29,64,Pura Tanah Lot,4
29,65,Pura Tirta Empul,5
29,66,Pura Uluwatu,5
29,68,Watersport Tanjung Benoa Bali,5
29,69,Barong & Kris Dance,4
29,72,Tirta Gangga,5
29,73,Waterbom Bali,5
29,74,Alas Harum Agro Tourism,5
29,75,Wisata Agro Teba Sari Bali,4
30,1,Satria Agrowisata,1
30,3,Wisata Air Panas Toya Bungkah,3
30,4,Air Terjun Aling-Aling,5
30,5,Air Terjun Tegenungan,4
30,7,Aloha Ubud Swing,5
30,9,Handara Iconic Gate,4
30,10,Bali Swing,5
30,12,Big Garden Corner,4
30,15,Danau Batur,2
30,20,Desa Tohpati,2
30,22,Garuda Wisnu Kencana,4
30,25,Gunung Batur,5
30,29,Jimbaran Bay,4
30,30,Pabrik Kata-Kata Joger,3
30,31,Kintamani Highland,5
30,32,Krisna Oleh-Oleh,5
30,37,Pantai Atuh,5
30,38,Pantai Blue Lagoon,4
30,42,Pantai Double Six,1
30,43,Pantai Dreamland,4
30,46,Pantai Melasti,4
30,47,Pantai Nusa Dua,3
30,49,Pantai Pandawa,3
30,51,White Sand Beach,5
30,52,Puseh Batuan Temple,5
30,57,Besakih Temple,4
30,59,Pura Kehen,5
30,61,Pura Luhur Batukaru,5
30,64,Pura Tanah Lot,4
30,72,Tirta Gangga,5
31,1,Satria Agrowisata,4
31,2,Agung Bali Oleh-Oleh,5
31,8,Bali Bird Park,5
31,9,Handara Iconic Gate,2
31,12,Big Garden Corner,5
31,14,Campuhan Ridge Walk,3
31,17,Danau Tamblingan,5
31,18,Desa Budaya Kertalangu,4
31,19,Desa Celuk,4
31,21,Galeri Seni Semar Kuning,5
31,24,Gunung Agung,5
31,24,Gunung Agung,4
31,26,Taman Ujung Water Palace,5
31,33,Sacred Monkey Forest Sanctuary,4
31,35,Desa Wisata Penglipuran,5
31,44,Pantai Kelingking,5
31,48,Pantai Padang Padang,3
31,49,Pantai Pandawa,2
31,52,Puseh Batuan Temple,5
31,55,Pantai Waterblow,5
31,60,Pura Lempuyang,5
31,62,Pura Saraswati,5
31,63,Pura Taman Ayun,5
31,65,Pura Tirta Empul,5
31,66,Pura Uluwatu,5
31,68,Watersport Tanjung Benoa Bali,5
31,70,Kecak & Fire Dance,4
31,73,Waterbom Bali,5
31,74,Alas Harum Agro Tourism,5
31,75,Wisata Agro Teba Sari Bali,4
32,1,Satria Agrowisata,1
32,7,Aloha Ubud Swing,5
32,8,Bali Bird Park,5
32,11,Batik Koleksi Sari Amerta,3
32,15,Danau Batur,5
32,17,Danau Tamblingan,4
32,18,Desa Budaya Kertalangu,4
32,20,Desa Tohpati,4
32,21,Galeri Seni Semar Kuning,5
32,23,Goa Gajah,3
32,26,Taman Ujung Water Palace,5
32,27,Puri Saren Palace,2
32,29,Jimbaran Bay,5
32,30,Pabrik Kata-Kata Joger,4
32,38,Pantai Blue Lagoon,2
32,40,Crystal Bay,5
32,41,Pantai Diamond,5
32,44,Pantai Kelingking,5
32,51,White Sand Beach,5
32,52,Puseh Batuan Temple,5
32,53,Pantai Sanur,4
32,54,Pantai Seminyak,5
32,55,Pantai Waterblow,4
32,58,Gunung Kawi Sebatu Temple,5
32,67,Mas Carving Center,5
32,68,Watersport Tanjung Benoa Bali,4
32,70,Kecak & Fire Dance,4
32,71,Teras Sawah Tegalalang,5
32,72,Tirta Gangga,5
32,75,Wisata Agro Teba Sari Bali,4
33,7,Aloha Ubud Swing,5
33,9,Handara Iconic Gate,4
33,10,Bali Swing,5
33,13,Wanagiri Hidden Hills,5
33,16,Danau Beratan,5
33,18,Desa Budaya Kertalangu,3
33,19,Desa Celuk,1
33,21,Galeri Seni Semar Kuning,5
33,22,Garuda Wisnu Kencana,4
33,26,Taman Ujung Water Palace,5
33,27,Puri Saren Palace,3
33,30,Pabrik Kata-Kata Joger,5
33,34,Monumen Bajra Sandhi,5
33,35,Desa Wisata Penglipuran,5
33,37,Pantai Atuh,5
33,38,Pantai Blue Lagoon,4
33,45,Pantai Kuta,4
33,48,Pantai Padang Padang,4
33,51,White Sand Beach,5
33,52,Puseh Batuan Temple,4
33,54,Pantai Seminyak,5
33,58,Gunung Kawi Sebatu Temple,5
33,62,Pura Saraswati,5
33,63,Pura Taman Ayun,5
33,64,Pura Tanah Lot,4
33,65,Pura Tirta Empul,5
33,67,Mas Carving Center,5
33,72,Tirta Gangga,4
33,74,Alas Harum Agro Tourism,5
33,75,Wisata Agro Teba Sari Bali,4
34,1,Satria Agrowisata,1
34,4,Air Terjun Aling-Aling,4
34,9,Handara Iconic Gate,4
34,10,Bali Swing,5
34,11,Batik Koleksi Sari Amerta,5
34,12,Big Garden Corner,5
34,16,Danau Beratan,5
34,17,Danau Tamblingan,5
34,20,Desa Tohpati,5
34,22,Garuda Wisnu Kencana,4
34,23,Goa Gajah,2
34,24,Gunung Agung,4
34,25,Gunung Batur,5
34,27,Puri Saren Palace,4
34,29,Jimbaran Bay,5
34,30,Pabrik Kata-Kata Joger,3
34,32,Krisna Oleh-Oleh,4
34,38,Pantai Blue Lagoon,4
34,46,Pantai Melasti,4
34,50,Pantai Pasih Uug,5
34,52,Puseh Batuan Temple,4
34,53,Pantai Sanur,4
34,58,Gunung Kawi Sebatu Temple,5
34,60,Pura Lempuyang,5
34,62,Pura Saraswati,5
34,67,Mas Carving Center,5
34,70,Kecak & Fire Dance,4
34,71,Teras Sawah Tegalalang,5
34,73,Waterbom Bali,5
34,75,Wisata Agro Teba Sari Bali,4
35,5,Air Terjun Tegenungan,5
35,8,Bali Bird Park,5
35,10,Bali Swing,5
35,11,Batik Koleksi Sari Amerta,4
35,12,Big Garden Corner,5
35,13,Wanagiri Hidden Hills,4
35,14,Campuhan Ridge Walk,5
35,17,Danau Tamblingan,5
35,20,Desa Tohpati,3
35,22,Garuda Wisnu Kencana,4
35,23,Goa Gajah,3
35,24,Gunung Agung,5
35,26,Taman Ujung Water Palace,5
35,27,Puri Saren Palace,4
35,29,Jimbaran Bay,3
35,31,Kintamani Highland,5
35,33,Sacred Monkey Forest Sanctuary,5
35,35,Desa Wisata Penglipuran,5
35,36,Pantai Angel's Billabong,3
35,41,Pantai Diamond,5
35,42,Pantai Double Six,3
35,44,Pantai Kelingking,5
35,47,Pantai Nusa Dua,5
35,48,Pantai Padang Padang,4
35,50,Pantai Pasih Uug,4
35,57,Besakih Temple,4
35,58,Gunung Kawi Sebatu Temple,5
35,62,Pura Saraswati,5
35,67,Mas Carving Center,5
35,73,Waterbom Bali,5
36,3,Wisata Air Panas Toya Bungkah,4
36,6,Air Terjun Tukad Cepung,5
36,10,Bali Swing,1
36,11,Batik Koleksi Sari Amerta,4
36,14,Campuhan Ridge Walk,5
36,17,Danau Tamblingan,5
36,24,Gunung Agung,5
36,25,Gunung Batur,5
36,27,Puri Saren Palace,5
36,28,Jatiluwih Green Land,5
36,34,Monumen Bajra Sandhi,4
36,36,Pantai Angel's Billabong,3
36,37,Pantai Atuh,5
36,44,Pantai Kelingking,5
36,45,Pantai Kuta,5
36,46,Pantai Melasti,3
36,47,Pantai Nusa Dua,5
36,49,Pantai Pandawa,3
36,50,Pantai Pasih Uug,4
36,51,White Sand Beach,5
36,53,Pantai Sanur,4
36,55,Pantai Waterblow,4
36,60,Pura Lempuyang,5
36,63,Pura Taman Ayun,5
36,66,Pura Uluwatu,5
36,68,Watersport Tanjung Benoa Bali,4
36,69,Barong & Kris Dance,4
36,71,Teras Sawah Tegalalang,5
36,73,Waterbom Bali,5
36,75,Wisata Agro Teba Sari Bali,4
37,7,Aloha Ubud Swing,5
37,11,Batik Koleksi Sari Amerta,5
37,14,Campuhan Ridge Walk,5
37,15,Danau Batur,4
37,17,Danau Tamblingan,5
37,23,Goa Gajah,3
37,24,Gunung Agung,5
37,25,Gunung Batur,5
37,27,Puri Saren Palace,4
37,29,Jimbaran Bay,3
37,31,Kintamani Highland,1
37,35,Desa Wisata Penglipuran,2
37,37,Pantai Atuh,5
37,39,Pantai Canggu,4
37,46,Pantai Melasti,4
37,49,Pantai Pandawa,3
37,50,Pantai Pasih Uug,4
37,51,White Sand Beach,5
37,52,Puseh Batuan Temple,4
37,53,Pantai Sanur,4
37,55,Pantai Waterblow,4
37,57,Besakih Temple,4
37,60,Pura Lempuyang,5
37,62,Pura Saraswati,5
37,64,Pura Tanah Lot,4
37,65,Pura Tirta Empul,5
37,66,Pura Uluwatu,5
37,67,Mas Carving Center,5
37,68,Watersport Tanjung Benoa Bali,4
37,71,Teras Sawah Tegalalang,4
38,1,Satria Agrowisata,2
38,2,Agung Bali Oleh-Oleh,3
38,3,Wisata Air Panas Toya Bungkah,5
38,5,Air Terjun Tegenungan,3
38,11,Batik Koleksi Sari Amerta,4
38,14,Campuhan Ridge Walk,5
38,18,Desa Budaya Kertalangu,4
38,22,Garuda Wisnu Kencana,3
38,24,Gunung Agung,5
38,26,Taman Ujung Water Palace,5
38,31,Kintamani Highland,5
38,32,Krisna Oleh-Oleh,4
38,40,Crystal Bay,4
38,42,Pantai Double Six,5
38,43,Pantai Dreamland,5
38,44,Pantai Kelingking,5
38,45,Pantai Kuta,5
38,46,Pantai Melasti,4
38,48,Pantai Padang Padang,4
38,49,Pantai Pandawa,5
38,51,White Sand Beach,4
38,54,Pantai Seminyak,5
38,55,Pantai Waterblow,4
38,57,Besakih Temple,4
38,58,Gunung Kawi Sebatu Temple,5
38,59,Pura Kehen,5
38,62,Pura Saraswati,5
38,63,Pura Taman Ayun,4
38,71,Teras Sawah Tegalalang,4
38,74,Alas Harum Agro Tourism,5
39,1,Satria Agrowisata,1
39,2,Agung Bali Oleh-Oleh,4
39,4,Air Terjun Aling-Aling,5
39,5,Air Terjun Tegenungan,4
39,6,Air Terjun Tukad Cepung,4
39,7,Aloha Ubud Swing,5
39,9,Handara Iconic Gate,4
39,11,Batik Koleksi Sari Amerta,2
39,13,Wanagiri Hidden Hills,4
39,17,Danau Tamblingan,5
39,20,Desa Tohpati,3
39,30,Pabrik Kata-Kata Joger,4
39,31,Kintamani Highland,2
39,32,Krisna Oleh-Oleh,4
39,33,Sacred Monkey Forest Sanctuary,5
39,34,Monumen Bajra Sandhi,4
39,37,Pantai Atuh,5
39,44,Pantai Kelingking,5
39,48,Pantai Padang Padang,5
39,50,Pantai Pasih Uug,1
39,51,White Sand Beach,4
39,54,Pantai Seminyak,5
39,55,Pantai Waterblow,4
39,60,Pura Lempuyang,5
39,62,Pura Saraswati,5
39,63,Pura Taman Ayun,4
39,65,Pura Tirta Empul,4
39,70,Kecak & Fire Dance,4
39,71,Teras Sawah Tegalalang,4
39,73,Waterbom Bali,5
40,2,Agung Bali Oleh-Oleh,4
40,3,Wisata Air Panas Toya Bungkah,4
40,4,Air Terjun Aling-Aling,5
40,5,Air Terjun Tegenungan,4
40,6,Air Terjun Tukad Cepung,5
40,8,Bali Bird Park,4
40,9,Handara Iconic Gate,1
40,11,Batik Koleksi Sari Amerta,5
40,14,Campuhan Ridge Walk,5
40,16,Danau Beratan,5
40,17,Danau Tamblingan,4
40,21,Galeri Seni Semar Kuning,5
40,24,Gunung Agung,3
40,25,Gunung Batur,5
40,31,Kintamani Highland,2
40,33,Sacred Monkey Forest Sanctuary,4
40,40,Crystal Bay,4
40,41,Pantai Diamond,5
40,52,Puseh Batuan Temple,4
40,54,Pantai Seminyak,4
40,55,Pantai Waterblow,4
40,59,Pura Kehen,5
40,60,Pura Lempuyang,5
40,63,Pura Taman Ayun,4
40,64,Pura Tanah Lot,4
40,68,Watersport Tanjung Benoa Bali,4
40,69,Barong & Kris Dance,4
40,70,Kecak & Fire Dance,3
40,73,Waterbom Bali,5
40,74,Alas Harum Agro Tourism,5
41,6,Air Terjun Tukad Cepung,5
41,9,Handara Iconic Gate,5
41,12,Big Garden Corner,3
41,13,Wanagiri Hidden Hills,3
41,19,Desa Celuk,3
41,20,Desa Tohpati,4
41,21,Galeri Seni Semar Kuning,5
41,26,Taman Ujung Water Palace,5
41,27,Puri Saren Palace,4
41,30,Pabrik Kata-Kata Joger,4
41,31,Kintamani Highland,5
41,32,Krisna Oleh-Oleh,5
41,33,Sacred Monkey Forest Sanctuary,3
41,34,Monumen Bajra Sandhi,5
41,36,Pantai Angel's Billabong,1
41,37,Pantai Atuh,5
41,41,Pantai Diamond,2
41,44,Pantai Kelingking,5
41,45,Pantai Kuta,2
41,46,Pantai Melasti,5
41,47,Pantai Nusa Dua,5
41,51,White Sand Beach,4
41,52,Puseh Batuan Temple,4
41,53,Pantai Sanur,4
41,54,Pantai Seminyak,4
41,55,Pantai Waterblow,4
41,57,Besakih Temple,4
41,67,Mas Carving Center,5
41,68,Watersport Tanjung Benoa Bali,4
41,73,Waterbom Bali,5
42,2,Agung Bali Oleh-Oleh,3
42,4,Air Terjun Aling-Aling,5
42,5,Air Terjun Tegenungan,2
42,8,Bali Bird Park,5
42,9,Handara Iconic Gate,4
42,11,Batik Koleksi Sari Amerta,3
42,18,Desa Budaya Kertalangu,3
42,19,Desa Celuk,4
42,23,Goa Gajah,3
42,24,Gunung Agung,5
42,26,Taman Ujung Water Palace,4
42,30,Pabrik Kata-Kata Joger,3
42,32,Krisna Oleh-Oleh,4
42,34,Monumen Bajra Sandhi,4
42,36,Pantai Angel's Billabong,4
42,37,Pantai Atuh,5
42,38,Pantai Blue Lagoon,4
42,41,Pantai Diamond,5
42,48,Pantai Padang Padang,3
42,52,Puseh Batuan Temple,4
42,54,Pantai Seminyak,4
42,57,Besakih Temple,4
42,58,Gunung Kawi Sebatu Temple,5
42,62,Pura Saraswati,5
42,63,Pura Taman Ayun,4
42,69,Barong & Kris Dance,4
42,71,Teras Sawah Tegalalang,4
42,72,Tirta Gangga,4
42,74,Alas Harum Agro Tourism,5
42,75,Wisata Agro Teba Sari Bali,4
43,1,Satria Agrowisata,2
43,2,Agung Bali Oleh-Oleh,5
43,3,Wisata Air Panas Toya Bungkah,4
43,8,Bali Bird Park,3
43,11,Batik Koleksi Sari Amerta,3
43,12,Big Garden Corner,5
43,18,Desa Budaya Kertalangu,5
43,20,Desa Tohpati,5
43,29,Jimbaran Bay,3
43,30,Pabrik Kata-Kata Joger,5
43,32,Krisna Oleh-Oleh,5
43,38,Pantai Blue Lagoon,1
43,39,Pantai Canggu,1
43,40,Crystal Bay,4
43,41,Pantai Diamond,5
43,44,Pantai Kelingking,2
43,45,Pantai Kuta,2
43,49,Pantai Pandawa,5
43,50,Pantai Pasih Uug,4
43,52,Puseh Batuan Temple,4
43,60,Pura Lempuyang,5
43,62,Pura Saraswati,5
43,65,Pura Tirta Empul,4
43,66,Pura Uluwatu,5
43,68,Watersport Tanjung Benoa Bali,4
43,69,Barong & Kris Dance,4
43,70,Kecak & Fire Dance,3
43,71,Teras Sawah Tegalalang,4
43,73,Waterbom Bali,5
43,74,Alas Harum Agro Tourism,5
44,1,Satria Agrowisata,5
44,2,Agung Bali Oleh-Oleh,3
44,3,Wisata Air Panas Toya Bungkah,4
44,9,Handara Iconic Gate,4
44,13,Wanagiri Hidden Hills,4
44,17,Danau Tamblingan,5
44,19,Desa Celuk,3
44,20,Desa Tohpati,3
44,21,Galeri Seni Semar Kuning,5
44,24,Gunung Agung,5
44,27,Puri Saren Palace,4
44,29,Jimbaran Bay,5
44,32,Krisna Oleh-Oleh,4
44,33,Sacred Monkey Forest Sanctuary,3
44,36,Pantai Angel's Billabong,4
44,39,Pantai Canggu,2
44,41,Pantai Diamond,5
44,42,Pantai Double Six,5
44,43,Pantai Dreamland,5
44,44,Pantai Kelingking,4
44,46,Pantai Melasti,5
44,47,Pantai Nusa Dua,3
44,50,Pantai Pasih Uug,4
44,51,White Sand Beach,4
44,54,Pantai Seminyak,4
44,59,Pura Kehen,5
44,61,Pura Luhur Batukaru,5
44,63,Pura Taman Ayun,4
44,66,Pura Uluwatu,5
44,68,Watersport Tanjung Benoa Bali,4
45,2,Agung Bali Oleh-Oleh,5
45,3,Wisata Air Panas Toya Bungkah,2
45,6,Air Terjun Tukad Cepung,4
45,7,Aloha Ubud Swing,5
45,10,Bali Swing,5
45,12,Big Garden Corner,4
45,13,Wanagiri Hidden Hills,5
45,17,Danau Tamblingan,5
45,20,Desa Tohpati,3
45,21,Galeri Seni Semar Kuning,2
45,24,Gunung Agung,5
45,25,Gunung Batur,5
45,28,Jatiluwih Green Land,4
45,29,Jimbaran Bay,5
45,31,Kintamani Highland,5
45,33,Sacred Monkey Forest Sanctuary,3
45,35,Desa Wisata Penglipuran,5
45,36,Pantai Angel's Billabong,2
45,40,Crystal Bay,4
45,42,Pantai Double Six,4
45,46,Pantai Melasti,4
45,48,Pantai Padang Padang,5
45,49,Pantai Pandawa,4
45,53,Pantai Sanur,4
45,54,Pantai Seminyak,4
45,55,Pantai Waterblow,4
45,57,Besakih Temple,3
45,64,Pura Tanah Lot,4
45,71,Teras Sawah Tegalalang,4
45,74,Alas Harum Agro Tourism,5
46,1,Satria Agrowisata,4
46,5,Air Terjun Tegenungan,4
46,7,Aloha Ubud Swing,5
46,10,Bali Swing,5
46,11,Batik Koleksi Sari Amerta,4
46,13,Wanagiri Hidden Hills,5
46,14,Campuhan Ridge Walk,4
46,17,Danau Tamblingan,4
46,20,Desa Tohpati,4
46,21,Galeri Seni Semar Kuning,3
46,22,Garuda Wisnu Kencana,2
46,25,Gunung Batur,5
46,29,Jimbaran Bay,4
46,34,Monumen Bajra Sandhi,4
46,37,Pantai Atuh,5
46,39,Pantai Canggu,4
46,40,Crystal Bay,4
46,41,Pantai Diamond,5
46,42,Pantai Double Six,1
46,44,Pantai Kelingking,4
46,48,Pantai Padang Padang,4
46,49,Pantai Pandawa,4
46,54,Pantai Seminyak,4
46,55,Pantai Waterblow,4
46,60,Pura Lempuyang,5
46,65,Pura Tirta Empul,4
46,70,Kecak & Fire Dance,3
46,72,Tirta Gangga,4
46,73,Waterbom Bali,5
46,74,Alas Harum Agro Tourism,5
47,4,Air Terjun Aling-Aling,5
47,6,Air Terjun Tukad Cepung,5
47,7,Aloha Ubud Swing,4
47,8,Bali Bird Park,5
47,9,Handara Iconic Gate,4
47,10,Bali Swing,5
47,14,Campuhan Ridge Walk,5
47,16,Danau Beratan,5
47,19,Desa Celuk,3
47,20,Desa Tohpati,4
47,21,Galeri Seni Semar Kuning,5
47,24,Gunung Agung,5
47,26,Taman Ujung Water Palace,5
47,27,Puri Saren Palace,4
47,31,Kintamani Highland,5
47,34,Monumen Bajra Sandhi,4
47,38,Pantai Blue Lagoon,4
47,39,Pantai Canggu,4
47,40,Crystal Bay,5
47,46,Pantai Melasti,3
47,50,Pantai Pasih Uug,5
47,53,Pantai Sanur,4
47,54,Pantai Seminyak,4
47,55,Pantai Waterblow,4
47,62,Pura Saraswati,5
47,63,Pura Taman Ayun,4
47,65,Pura Tirta Empul,4
47,69,Barong & Kris Dance,4
47,71,Teras Sawah Tegalalang,4
47,72,Tirta Gangga,4
48,4,Air Terjun Aling-Aling,1
48,7,Aloha Ubud Swing,4
48,11,Batik Koleksi Sari Amerta,4
48,12,Big Garden Corner,3
48,13,Wanagiri Hidden Hills,5
48,15,Danau Batur,4
48,19,Desa Celuk,4
48,22,Garuda Wisnu Kencana,1
48,23,Goa Gajah,3
48,26,Taman Ujung Water Palace,3
48,27,Puri Saren Palace,5
48,33,Sacred Monkey Forest Sanctuary,4
48,35,Desa Wisata Penglipuran,4
48,36,Pantai Angel's Billabong,5
48,37,Pantai Atuh,5
48,43,Pantai Dreamland,4
48,45,Pantai Kuta,5
48,48,Pantai Padang Padang,4
48,53,Pantai Sanur,4
48,58,Gunung Kawi Sebatu Temple,4
48,60,Pura Lempuyang,4
48,63,Pura Taman Ayun,4
48,64,Pura Tanah Lot,4
48,65,Pura Tirta Empul,4
48,68,Watersport Tanjung Benoa Bali,4
48,70,Kecak & Fire Dance,3
48,71,Teras Sawah Tegalalang,4
48,72,Tirta Gangga,4
48,74,Alas Harum Agro Tourism,5
48,75,Wisata Agro Teba Sari Bali,4
49,1,Satria Agrowisata,4
49,4,Air Terjun Aling-Aling,5
49,5,Air Terjun Tegenungan,4
49,12,Big Garden Corner,4
49,14,Campuhan Ridge Walk,5
49,18,Desa Budaya Kertalangu,4
49,19,Desa Celuk,5
49,25,Gunung Batur,4
49,27,Puri Saren Palace,2
49,32,Krisna Oleh-Oleh,1
49,33,Sacred Monkey Forest Sanctuary,1
49,34,Monumen Bajra Sandhi,3
49,37,Pantai Atuh,5
49,39,Pantai Canggu,4
49,40,Crystal Bay,5
49,43,Pantai Dreamland,5
49,44,Pantai Kelingking,5
49,46,Pantai Melasti,2
49,53,Pantai Sanur,4
49,54,Pantai Seminyak,4
49,55,Pantai Waterblow,4
49,57,Besakih Temple,3
49,59,Pura Kehen,5
49,60,Pura Lempuyang,4
49,62,Pura Saraswati,5
49,64,Pura Tanah Lot,4
49,66,Pura Uluwatu,5
49,70,Kecak & Fire Dance,3
49,72,Tirta Gangga,4
49,75,Wisata Agro Teba Sari Bali,4
50,8,Bali Bird Park,2
50,10,Bali Swing,5
50,11,Batik Koleksi Sari Amerta,4
50,13,Wanagiri Hidden Hills,5
50,15,Danau Batur,4
50,17,Danau Tamblingan,5
50,23,Goa Gajah,5
50,25,Gunung Batur,5
50,27,Puri Saren Palace,3
50,29,Jimbaran Bay,4
50,31,Kintamani Highland,4
50,32,Krisna Oleh-Oleh,4
50,35,Desa Wisata Penglipuran,5
50,37,Pantai Atuh,5
50,39,Pantai Canggu,2
50,40,Crystal Bay,4
50,42,Pantai Double Six,5
50,44,Pantai Kelingking,5
50,46,Pantai Melasti,4
50,49,Pantai Pandawa,4
50,52,Puseh Batuan Temple,4
50,55,Pantai Waterblow,4
50,59,Pura Kehen,5
50,61,Pura Luhur Batukaru,5
50,62,Pura Saraswati,5
50,64,Pura Tanah Lot,4
50,68,Watersport Tanjung Benoa Bali,4
50,69,Barong & Kris Dance,4
50,70,Kecak & Fire Dance,3
50,72,Tirta Gangga,4
51,4,Air Terjun Aling-Aling,5
51,6,Air Terjun Tukad Cepung,5
51,9,Handara Iconic Gate,5
51,10,Bali Swing,1
51,11,Batik Koleksi Sari Amerta,1
51,14,Campuhan Ridge Walk,5
51,16,Danau Beratan,2
51,20,Desa Tohpati,2
51,26,Taman Ujung Water Palace,5
51,27,Puri Saren Palace,3
51,29,Jimbaran Bay,4
51,31,Kintamani Highland,4
51,33,Sacred Monkey Forest Sanctuary,4
51,38,Pantai Blue Lagoon,3
51,39,Pantai Canggu,5
51,40,Crystal Bay,5
51,43,Pantai Dreamland,1
51,46,Pantai Melasti,5
51,47,Pantai Nusa Dua,5
51,48,Pantai Padang Padang,3
51,50,Pantai Pasih Uug,5
51,51,White Sand Beach,4
51,53,Pantai Sanur,4
51,55,Pantai Waterblow,4
51,58,Gunung Kawi Sebatu Temple,4
51,59,Pura Kehen,5
51,61,Pura Luhur Batukaru,5
51,64,Pura Tanah Lot,4
51,68,Watersport Tanjung Benoa Bali,4
51,75,Wisata Agro Teba Sari Bali,4
52,4,Air Terjun Aling-Aling,5
52,9,Handara Iconic Gate,4
52,10,Bali Swing,4
52,13,Wanagiri Hidden Hills,5
52,15,Danau Batur,5
52,16,Danau Beratan,5
52,18,Desa Budaya Kertalangu,4
52,19,Desa Celuk,4
52,20,Desa Tohpati,5
52,24,Gunung Agung,3
52,25,Gunung Batur,5
52,26,Taman Ujung Water Palace,5
52,30,Pabrik Kata-Kata Joger,4
52,31,Kintamani Highland,5
52,32,Krisna Oleh-Oleh,4
52,45,Pantai Kuta,5
52,48,Pantai Padang Padang,4
52,50,Pantai Pasih Uug,5
52,52,Puseh Batuan Temple,4
52,54,Pantai Seminyak,4
52,57,Besakih Temple,3
52,58,Gunung Kawi Sebatu Temple,4
52,59,Pura Kehen,5
52,60,Pura Lempuyang,4
52,63,Pura Taman Ayun,4
52,64,Pura Tanah Lot,4
52,65,Pura Tirta Empul,4
52,66,Pura Uluwatu,5
52,69,Barong & Kris Dance,4
52,72,Tirta Gangga,4
53,4,Air Terjun Aling-Aling,5
53,11,Batik Koleksi Sari Amerta,2
53,13,Wanagiri Hidden Hills,5
53,15,Danau Batur,4
53,18,Desa Budaya Kertalangu,4
53,19,Desa Celuk,5
53,20,Desa Tohpati,5
53,22,Garuda Wisnu Kencana,4
53,24,Gunung Agung,1
53,25,Gunung Batur,4
53,26,Taman Ujung Water Palace,4
53,29,Jimbaran Bay,4
53,30,Pabrik Kata-Kata Joger,5
53,36,Pantai Angel's Billabong,4
53,39,Pantai Canggu,5
53,40,Crystal Bay,1
53,41,Pantai Diamond,3
53,43,Pantai Dreamland,4
53,44,Pantai Kelingking,5
53,48,Pantai Padang Padang,4
53,49,Pantai Pandawa,5
53,50,Pantai Pasih Uug,4
53,54,Pantai Seminyak,4
53,57,Besakih Temple,3
53,58,Gunung Kawi Sebatu Temple,4
53,61,Pura Luhur Batukaru,4
53,64,Pura Tanah Lot,4
53,65,Pura Tirta Empul,4
53,66,Pura Uluwatu,5
53,73,Waterbom Bali,5
54,1,Satria Agrowisata,1
54,3,Wisata Air Panas Toya Bungkah,4
54,4,Air Terjun Aling-Aling,5
54,5,Air Terjun Tegenungan,5
54,6,Air Terjun Tukad Cepung,5
54,7,Aloha Ubud Swing,5
54,14,Campuhan Ridge Walk,5
54,17,Danau Tamblingan,4
54,19,Desa Celuk,4
54,23,Goa Gajah,5
54,24,Gunung Agung,5
54,29,Jimbaran Bay,1
54,32,Krisna Oleh-Oleh,4
54,34,Monumen Bajra Sandhi,4
54,36,Pantai Angel's Billabong,5
54,40,Crystal Bay,4
54,45,Pantai Kuta,4
54,48,Pantai Padang Padang,3
54,51,White Sand Beach,4
54,52,Puseh Batuan Temple,4
54,53,Pantai Sanur,4
